"hhnum","eventid","itemnum","itemdesc","itemdescsource","itemdesc_flag","barcode","barcodesource","upcreceiptmatch","iri","barcode_original","itemreportmethod","itemassignmethod","totgramsunadj","totgramsunadjimp","pkgsize","pkgsizeunit","fluidozgrams","eggsize","quantity","varwgtlbs","varwgtcount","pkgwtsource","totitemexp","totitemexpnocoupons","totstoresavings","coupons","totitemexp_flag","free","imputedexp","imputedvalue","imputemethod","scandate_flag"
111090,10108,6,,1,0,"078000000757",1,,1,".V",1,2,2000.96,,67.6,"OZ",29.6,,1,,,1,1,1,0,0,0,0,-996,-996,-996,0
111090,10108,7,,1,0,"078000000757",1,,1,".V",1,2,2000.96,,67.6,"OZ",29.6,,1,,,1,1,1,0,0,0,0,-996,-996,-996,0
111090,10108,8,,1,0,"078000000757",1,,1,".V",1,2,2000.96,,67.6,"OZ",29.6,,1,,,1,1,1,0,0,0,0,-996,-996,-996,0
111090,10579,1,,1,0,"013120008337",1,,1,".V",1,2,850.5,,30,"OZ",,,1,,,1,2.96,2.96,0,0,0,0,-996,-996,-996,0
111090,10579,2,,1,0,"070690078108",1,,1,".V",1,2,56.7,,2,"OZ",,,1,,,1,2.98,2.98,0,0,0,0,-996,-996,-996,0
111090,10579,3,,1,0,"021000039340",1,,1,".V",1,2,28.35,,1,"OZ",,,1,,,1,0.61,0.61,0,0,0,0,-996,-996,-996,0
111090,10579,4,,1,0,"078742283357",1,,1,".V",1,2,170.1,,6,"OZ",,,1,,,1,2.88,2.88,0,0,0,0,-996,-996,-996,0
111090,10579,5,,1,0,"041618080206",1,,1,".V",1,2,229.5,,8.5,"OZ",27,,1,,,1,2,2,0,0,0,0,-996,-996,-996,0
111090,10579,6,,1,0,"038900001391",1,,1,".V",1,2,226.8,,8,"OZ",,,1,,,1,0.78,0.78,0,0,0,0,-996,-996,-996,0
111090,10579,7,,1,0,"080000006738",1,,1,".V",1,2,141.75,,5,"OZ",,,1,,,1,0.88,0.88,0,0,0,0,-996,-996,-996,0
111090,10579,8,,1,0,"010300843252",1,,1,".V",1,2,125.0235,,4.41,"OZ",,,1,,,1,2.48,2.48,0,0,0,0,-996,-996,-996,0
111093,41181,1,"6 PACK MOUNTAIN DEW",4,0,,0,,3,".V",3,1,4435.2,,144,"OZ",30.8,,1,,,2,3.67,3.67,0,0,0,0,-996,-996,-996,-996
111093,41181,2,"MOUNTAIN DEW",3,0,,0,,3,".V",4,2,2217.6,,72,"OZ",30.8,,1,,,7,3.67,3.67,0,0,0,0,-996,-996,-996,-996
111093,41181,3,"MOUNTAIN DEW",3,0,,0,,3,".V",4,2,2217.6,,72,"OZ",30.8,,1,,,7,3.66,3.66,0,0,0,0,-996,-996,-996,-996
111093,41182,1,,1,0,"030034000615",1,,1,".V",1,2,300,,6,"COUNT",,50,1,,,1,1.08,1.08,0,0,0,0,-996,-996,-996,0
111093,41182,2,,1,0,"030034067465",1,,1,".V",1,2,226.8,,8,"OZ",,,1,,,1,2.5,2.5,0,0,0,0,-996,-996,-996,0
111093,41182,3,,1,0,"030034007744",1,,1,".V",1,2,226.8,,8,"OZ",,,1,,,1,2.5,2.5,0,0,0,0,-996,-996,-996,0
111093,41182,4,,1,0,"030034007638",1,,1,".V",1,2,226.8,,8,"OZ",,,1,,,1,2.5,2.5,0,0,0,0,-996,-996,-996,0
111093,41182,5,,1,0,"030034000929",1,,2,".V",1,2,976,,32,"OZ",30.5,,1,,,1,1.49,1.49,0,0,0,0,-996,-996,-996,0
111093,41182,6,,1,0,"030034000929",1,,2,".V",1,2,976,,32,"OZ",30.5,,1,,,1,1.49,1.49,0,0,0,0,-996,-996,-996,0
111093,41182,7,,1,0,"030034400354",1,,1,".V",1,2,567,,20,"OZ",,,1,,,1,0.99,0.99,0,0,0,0,-996,-996,-996,0
111093,41182,8,,1,0,"044000025410",1,,1,".V",1,2,432.3375,,15.25,"OZ",,,1,,,1,3.69,3.69,0.69,0,0,0,-996,-996,-996,0
111093,41182,9,,1,0,"039000008204",1,,1,".V",1,2,35.4375,,1.25,"OZ",,,1,,,1,0.89,0.89,0.11,0,0,0,-996,-996,-996,0
111093,41182,10,,1,0,"039000008204",1,,1,".V",1,2,35.4375,,1.25,"OZ",,,1,,,1,0.89,0.89,0.11,0,0,0,-996,-996,-996,0
111093,41182,11,,1,0,"049000005486",1,,1,".V",1,2,2947.2,,96,"OZ",30.7,,1,,,1,4.49,4.49,0,0,0,0,-996,-996,-996,0
111093,41182,12,,1,0,"030034008147",1,,1,".V",1,2,226.8,,8,"OZ",,,1,,,1,1,1,0,0,0,0,-996,-996,-996,0
111093,41182,13,"ELONGATED PEPPER",2,0,"M-3054",3,,3,".V",2,2,,,,,,,1,,,,1.53,1.53,0,0,0,0,-996,-996,-996,0
111093,41182,14,"GROUND BEEF",3,0,,0,,3,".V",4,2,,,,,,,1,,,,2.93,2.93,0,0,0,0,-996,-996,-996,-996
111093,41182,15,"GROUND BEEF",3,0,,0,,3,".V",4,2,,,,,,,1,,,,3.19,3.19,0,0,0,0,-996,-996,-996,-996
111093,41182,16,,1,0,"043000045688",1,,1,".V",1,2,354.375,,12.5,"OZ",,,1,,,1,2.49,2.49,0,0,0,0,-996,-996,-996,0
111093,41182,17,,1,0,"030034068509",1,,1,".V",1,2,226.8,,8,"OZ",,,1,,,1,2.79,2.79,0,0,0,0,-996,-996,-996,0
111093,41182,18,"PUMPKIN PIE",3,0,,0,,3,".V",4,2,,,,,,,1,,,,5.99,5.99,0,0,0,0,-996,-996,-996,-996
111093,41182,19,"SWISS CHEESE",2,0,"D-6297",4,,3,".V",4,2,,,,,,,1,,,,4,4,0,0,0,0,-996,-996,-996,-996
111093,41182,20,"BUFFALO CHIX",3,0,,0,,3,".V",4,2,,,,,,,1,,,,4.85,4.85,0,0,0,0,-996,-996,-996,-996
111093,41182,21,"ORANGE",2,0,"M-4384",4,,3,".V",4,2,,,,,,,1,,,,1,1,0,0,0,0,-996,-996,-996,-996
111093,41182,22,"YELLOW/BROWN ONION",2,0,"M-4665",4,,3,".V",4,2,,,,,,,1,,,,1.02,1.02,0,0,0,0,-996,-996,-996,-996
111093,41182,23,"ICEBERG LETTUCE",2,0,"M-4634",4,,3,".V",4,2,,,,,,,1,,,,1.49,1.49,0,0,0,0,-996,-996,-996,-996
111093,41182,24,"APPLE",2,0,"M-4098",4,,3,".V",4,2,223,,,,,,1,,,,0.98,0.98,0,0,0,0,-996,-996,-996,-996
111093,41847,1,"TOMATOES, GRAPE",2,0,"M-4799",3,,3,".V",2,2,,,,,,,1,,,,3.99,3.99,0,0,0,0,-996,-996,-996,0
111093,41847,2,,1,0,"049000005486",1,,1,".V",1,2,2947.2,,96,"OZ",30.7,,1,,,1,4.49,4.49,0,0,0,0,-996,-996,-996,0
111093,41847,3,,1,0,"071319000258",1,,1,".V",1,2,510.3,,18,"OZ",,,1,,,1,2.79,2.79,0.8,0,0,0,-996,-996,-996,0
111093,67904,1,,1,0,"012000001314",1,,1,".V",1,2,616,,20,"OZ",30.8,,1,,,1,1.59,1.59,0,0,0,0,-996,-996,-996,0
111096,53769,1,,1,0,"078883760304",1,,1,".V",1,2,198.45,,7,"OZ",,,1,,,1,1.19,1.19,0,0,0,0,-996,-996,-996,0
111096,53769,2,,1,0,"074323094596",1,,1,".V",1,2,110.565,,3.9,"OZ",,,1,,,1,1,1,0,0,0,0,-996,-996,-996,0
111096,53769,3,,1,0,"074323094596",1,,1,".V",1,2,110.565,,3.9,"OZ",,,1,,,1,1,1,0,0,0,0,-996,-996,-996,0
111096,53769,4,,1,0,"090478331102",1,,1,".V",1,2,1561.56,,50.7,"OZ",30.8,,1,,,1,0.99,0.99,0,0,0,0,-996,-996,-996,0
111096,53769,5,,1,0,"090478331102",1,,1,".V",1,2,1561.56,,50.7,"OZ",30.8,,1,,,1,0.99,0.99,0,0,0,0,-996,-996,-996,0
111096,53769,6,,1,0,"074323002317",1,,1,".V",1,2,349.839,,12.34,"OZ",,,1,,,1,2.39,2.39,0,0,0,0,-996,-996,-996,0
111096,55342,1,,1,0,"021000612239",1,,1,".V",1,2,226.8,,8,"OZ",,,1,,,1,1.25,1.25,0,0,0,0,-996,-996,-996,0
111096,55342,2,,1,0,"021000612239",1,,1,".V",1,2,226.8,,8,"OZ",,,1,,,1,1.25,1.25,0,0,0,0,-996,-996,-996,0
111096,55342,3,,1,0,"028000517809",1,,1,".V",1,2,396.9,,14,"OZ",,,1,,,1,1.25,1.25,0,0,0,0,-996,-996,-996,0
111096,55342,4,,1,0,"028000517809",1,,1,".V",1,2,396.9,,14,"OZ",,,1,,,1,1.25,1.25,0,0,0,0,-996,-996,-996,0
111096,55342,5,"BAKERY REDUC",3,0,"206152001180",2,,4,".V",1,2,,,,,,,1,,,,1.18,1.18,0,0,0,0,-996,-996,-996,0
111096,55342,6,,1,0,"042800114020",1,,1,".V",1,2,289.17,,10.2,"OZ",,,1,,,1,1.14,1.14,0,0,0,0,-996,-996,-996,0
111096,55342,7,,1,0,"042800114020",1,,1,".V",1,2,289.17,,10.2,"OZ",,,1,,,1,1.14,1.14,0,0,0,0,-996,-996,-996,0
111096,55342,8,,1,0,"042800114020",1,,1,".V",1,2,289.17,,10.2,"OZ",,,1,,,1,1.14,1.14,0,0,0,0,-996,-996,-996,0
111096,55342,9,,1,0,"075278950050",1,,1,".V",1,2,1211.112,,42.72,"OZ",,,1,,,1,5.88,5.88,0,0,0,0,-996,-996,-996,0
111096,55342,10,,1,0,"043000285213",1,,1,".V",1,2,170.1,,6,"OZ",,,1,,,1,1.25,1.25,0,0,0,0,-996,-996,-996,0
111096,55342,11,,1,0,"043000285213",1,,1,".V",1,2,170.1,,6,"OZ",,,1,,,1,1.25,1.25,0,0,0,0,-996,-996,-996,0
111096,55342,12,,1,0,"078742351865",1,,3,".V",1,2,3904,,128,"OZ",30.5,,1,,,1,1.77,1.77,0,0,0,0,-996,-996,-996,0
111096,55342,13,,1,0,"078742351865",1,,3,".V",1,2,3904,,128,"OZ",30.5,,1,,,1,1.77,1.77,0,0,0,0,-996,-996,-996,0
111096,55342,14,,1,0,"050000010110",1,,1,".V",1,2,340.2,,12,"OZ",,,1,,,1,0.98,0.98,0,0,0,0,-996,-996,-996,0
111096,55342,15,,1,0,"050000010110",1,,1,".V",1,2,340.2,,12,"OZ",,,1,,,1,0.98,0.98,0,0,0,0,-996,-996,-996,0
111096,55342,16,,1,0,"051000024299",1,,1,".V",1,2,411.075,,14.5,"OZ",,,1,,,1,0.6,0.6,0,0,0,0,-996,-996,-996,0
111096,55342,17,,1,0,"051000024299",1,,1,".V",1,2,411.075,,14.5,"OZ",,,1,,,1,0.6,0.6,0,0,0,0,-996,-996,-996,0
111096,55342,18,,1,0,"051000024299",1,,1,".V",1,2,411.075,,14.5,"OZ",,,1,,,1,0.6,0.6,0,0,0,0,-996,-996,-996,0
111096,55342,19,,1,0,"043695002300",1,,1,".V",1,2,1530.9,,54,"OZ",,,1,,,1,8.99,8.99,0,0,0,0,-996,-996,-996,0
111096,55342,20,,1,0,"012000809941",1,,1,".V",1,2,4420.8,,144,"OZ",30.7,,1,,,1,2.25,2.25,0,0,0,0,-996,-996,-996,0
111096,55342,21,,1,0,"049000028904",1,,1,".V",1,2,4420.8,,144,"OZ",30.7,,1,,,1,2.25,2.25,0,0,0,0,-996,-996,-996,0
111096,55342,22,,1,0,"078000011807",1,,1,".V",1,2,4435.2,,144,"OZ",30.8,,1,,,1,2.25,2.25,0,0,0,0,-996,-996,-996,0
111096,55342,23,,1,0,"049000028904",1,,1,".V",1,2,4420.8,,144,"OZ",30.7,,1,,,1,2.25,2.25,0,0,0,0,-996,-996,-996,0
111096,55342,24,,1,0,"002840007898",5,1,1,".V",4,2,67.33125,,2.375,"OZ",,,1,,,1,0.98,0.98,0,0,0,0,-996,-996,-996,-996
111096,55342,25,,1,0,"078742204697",5,1,1,".V",4,2,1134,,40,"OZ",,,1,,,1,5.68,5.68,0,0,0,0,-996,-996,-996,-996
111096,55344,1,,1,0,"096977000051",1,,1,".V",1,2,340.2,,12,"OZ",,,1,,,1,0.99,0.99,0,0,0,0,-996,-996,-996,0
111096,55344,2,"BUSYBAKER-DINNEROLLS",3,0,,0,,3,".V",4,2,340.2,,12,"OZ",,,1,,,3,0.99,0.99,0,0,0,0,-996,-996,-996,-996
111096,55344,3,"BUSYBAKER-DINNEROLLS",3,0,,0,,3,".V",4,2,340.2,,12,"OZ",,,1,,,3,0.99,0.99,0,0,0,0,-996,-996,-996,-996
111096,55344,4,"BUSYBAKER-DINNEROLLS",3,0,,0,,3,".V",4,2,340.2,,12,"OZ",,,1,,,3,0.99,0.99,0,0,0,0,-996,-996,-996,-996
111099,10182,1,,1,0,"016000418202",1,,1,".V",1,2,130.41,,4.6,"OZ",,,1,,,1,1.5,1.5,0.01,0,0,0,-996,-996,-996,0
111099,10182,2,,1,0,"016000274891",1,,1,".V",1,2,133.245,,4.7,"OZ",,,1,,,1,1.5,1.5,0.01,0,0,0,-996,-996,-996,0
111099,10182,3,,1,0,"049000029345",1,,1,".V",1,2,12787.2,,144,"OZ",29.6,,3,,,1,7.35,7.35,7.62,0,0,0,-996,-996,-996,0
111099,10182,4,,1,0,"049000028904",1,,1,".V",1,2,4420.8,,144,"OZ",30.7,,1,,,1,0.01,0.01,0,0,0,0,-996,-996,-996,0
111099,10182,5,"WATERMELON, REGULAR",2,0,"M-3308",4,,3,"850506002325",1,2,,,,,,,1,,,,4.99,4.99,1.59,0,0,0,-996,-996,-996,0
111099,10182,6,,1,0,"073435000068",1,,1,".V",1,2,124.74,,4.4,"OZ",,,1,,,1,1,1,0.09,0,0,0,-996,-996,-996,0
111099,10182,7,"STRAWBERRIES, QUART",2,0,"M-4247",4,,3,"033383200309",1,2,680.4,,2,"PINT",,,1,,,1,3.29,3.29,4.7,0,0,0,-996,-996,-996,0
111099,10182,8,,1,0,"045000600089",1,,1,".V",1,2,297.675,,10.5,"OZ",,,1,,,1,2.85,2.85,0,0,0,0,-996,-996,-996,0
111099,10182,9,"BANANA",2,0,"M-4229",3,,3,".V",2,2,217.7232,,,".v",,,1,0.48,,3,0.26,0.26,0,0,0,0,-996,-996,-996,0
111099,10182,10,,1,0,"011110971883",1,,1,".V",1,2,340.2,,12,"OZ",,,1,,,1,2.29,2.29,0.4,0,0,0,-996,-996,-996,0
111099,10182,11,,1,0,"018000656806",1,,1,".V",1,2,326.025,,11.5,"OZ",,,1,,,1,2,2,0.44,0,0,0,-996,-996,-996,0
111099,10182,12,,1,0,"018000655304",1,,1,".V",1,2,326.025,,11.5,"OZ",,,1,,,1,2,2,0.44,0,0,0,-996,-996,-996,0
111099,10182,13,,1,0,"018000817788",1,,1,".V",1,2,907.2,,16,"OZ",,,2,,,1,5,5,0.5,0,0,0,-996,-996,-996,0
111099,10182,14,,1,0,"041300011532",1,,1,".V",1,2,680.4,,24,"OZ",,,1,,,1,1.79,1.79,1,0,0,0,-996,-996,-996,0
111099,10182,15,,1,0,"028400033459",1,,1,".V",1,2,297.675,,10.5,"OZ",,,1,,,1,2,2,0.99,0,0,0,-996,-996,-996,0
111099,10182,16,,1,0,"028400034166",1,,1,".V",1,2,283.5,,10,"OZ",,,1,,,1,2,2,0.99,0,0,0,-996,-996,-996,0
111099,10182,17,"CRSC SHORTNG",3,0,,0,,4,".V",4,2,,,,,,,1,,,,2.99,2.99,0,0,0,0,-996,-996,-996,-996
111101,25449,1,,1,0,"038000318290",1,,1,".V",1,2,510.3,,18,"OZ",,,1,,,1,4.29,4.29,0,0,0,0,-996,-996,-996,0
111101,25449,2,,1,0,"038000318290",1,,1,".V",1,2,510.3,,18,"OZ",,,1,,,1,4.29,4.29,0,0,0,0,-996,-996,-996,0
111101,25449,3,,1,0,"038000391200",1,,1,".V",1,2,481.95,,17,"OZ",,,1,,,1,4.29,4.29,0,0,0,0,-996,-996,-996,0
111101,25449,4,,1,0,"037100003983",1,,1,".V",1,2,1488,,48,"OZ",31,,1,,,1,2.79,2.79,0,0,0,0,-996,-996,-996,0
111101,25449,5,,1,0,"021140297051",1,,3,".V",1,2,3904,,128,"OZ",30.5,,1,,,1,3.67,3.67,0,0,0,0,-996,-996,-996,0
111101,25449,6,,1,0,"016000284159",1,,1,".V",1,2,252.315,,8.9,"OZ",,,1,,,1,3,3,0.79,0,0,0,-996,-996,-996,0
111101,25449,7,,1,0,"016000439801",1,,1,".V",1,2,209.79,,7.4,"OZ",,,1,,,1,3,3,0.79,0,0,0,-996,-996,-996,0
111101,25449,8,,1,0,"018627030003",1,,1,".V",1,2,209.79,,7.4,"OZ",,,1,,,1,2.99,2.99,1.2,0,0,0,-996,-996,-996,0
111101,25449,9,,1,0,"012200000056",1,,1,".V",1,2,567,,20,"OZ",,,1,,,1,2.79,2.79,0,0,0,0,-996,-996,-996,0
111101,25449,10,,1,0,"021140294807",1,,1,".V",1,2,600,,12,"COUNT",,50,1,,,1,2.19,2.19,0,0,0,0,-996,-996,-996,0
111101,25449,11,,1,0,"030000314739",1,,1,".V",1,2,206.955,,7.3,"OZ",,,1,,,1,4.59,4.59,0,0,0,0,-996,-996,-996,0
111108,31541,1,,1,0,"080793803910",1,,1,".V",1,2,480,,16,"OZ",30,,1,,,1,2.88,2.88,0,0,0,0,-996,-996,-996,0
111108,31541,2,,1,0,"029000012639",1,,1,".V",1,2,170.1,,6,"OZ",,,1,,,1,2.52,2.52,0,0,0,0,-996,-996,-996,0
111108,32379,1,,1,0,"894700010045",1,,1,".V",1,2,170.1,,6,"OZ",,,1,,,1,1.49,1.49,0,0,0,0,-996,-996,-996,0
111108,32379,2,,1,0,"894700010052",1,,1,".V",1,2,340.2,,6,"OZ",,,2,,,1,1.5,1.5,0,0,0,0,-996,-996,-996,0
111108,32379,3,,1,0,"894700010069",1,,1,".V",1,2,170.1,,6,"OZ",,,1,,,1,1.49,1.49,0,0,0,0,-996,-996,-996,0
111108,32379,4,,1,0,"689544080008",1,,1,".V",1,2,150.255,,5.3,"OZ",,,1,,,1,1.79,1.79,0,0,0,0,-996,-996,-996,0
111108,32379,5,"AVOCADO",2,0,"M-4226",3,,3,".V",2,2,,402,,,,,1,,2,,1.69,1.69,0,0,0,0,-996,-996,-996,0
111108,32379,6,"AVOCADO",2,0,"M-4226",3,,3,".V",2,2,,,,,,,1,,,,1.69,1.69,0,0,0,0,-996,-996,-996,0
111108,32379,7,"PEACH",2,0,"M-3375",3,,3,".V",2,2,444.5182,,,".v",,,1,0.98,,3,2.93,2.93,0,0,0,0,-996,-996,-996,0
111108,32379,8,"TOMATO",2,0,"M-3061",3,,3,".V",2,2,739.3517,,,".v",,,1,1.63,,3,6.5,6.5,0,0,0,0,-996,-996,-996,0
111108,32379,9,"GREENS, DANDELION",2,0,"M-4615",3,,3,".V",2,2,,,,,,,1,,,,1.29,1.29,0,0,0,0,-996,-996,-996,0
111108,32379,10,"BROCCOLI",2,0,"M-4060",3,,3,".V",2,2,707.6004,,,".v",,,1,1.56,,3,4.51,4.51,0,0,0,0,-996,-996,-996,0
111108,32379,11,"CANTALOUPE (MUSKMELON)",2,0,"M-4318",3,,3,".V",2,2,,,,,,,1,,,,2.49,2.49,0,0,0,0,-996,-996,-996,0
111108,32379,12,"WF BREAD",3,0,,0,,3,".V",3,1,567,,20,"OZ",,,1,,,2,3.99,3.99,0,0,0,0,-996,-996,-996,-996
111108,32379,13,"FG YOG, GRK STYLE",3,0,,0,,4,".V",4,2,,,,,,,1,,,,1.79,1.79,0,0,0,0,-996,-996,-996,-996
111108,32379,14,"CHO BLUE GRK YOGURT",3,0,,0,,4,".V",4,2,,,,,30.6,,1,,,,1.49,1.49,0,0,0,0,-996,-996,-996,-996
111108,32379,15,"BUCHERON",3,0,,0,,4,".V",4,2,,,,,,,1,,,,5.91,5.91,0,0,0,0,-996,-996,-996,-996
111108,33082,1,,1,0,"084213000712",1,,1,".V",1,2,498.96,,17.6,"OZ",,,1,,,1,2.39,2.39,0.6,0,0,0,-996,-996,-996,0
111108,33082,2,,1,0,"039047001763",1,,1,".V",1,2,39.69,,1.4,"OZ",,,1,,,1,0.99,0.99,0,0,0,0,-996,-996,-996,0
111108,33082,3,,1,0,"034325010086",1,,1,".V",1,2,453.6,,16,"OZ",,,1,,,1,6.99,6.99,0,0,0,0,-996,-996,-996,0
111108,33085,1,,1,0,"043000979037",1,,1,".V",1,2,17.01,,0.6,"DRYOZ",,,1,,,1,1.49,1.49,0,0,0,0,-996,-996,-996,0
111108,33085,2,,1,0,"043000979402",1,,1,".V",1,2,19.845,,0.7,"DRYOZ",,,1,,,1,1.49,1.49,0,0,0,0,-996,-996,-996,0
111108,33085,3,,1,0,"021000612239",1,,1,".V",1,2,226.8,,8,"OZ",,,1,,,1,2.38,2.38,0,0,0,0,-996,-996,-996,0
111108,33085,4,"CUCUMBER, REGULAR",2,0,"M-4062",3,,3,".V",2,2,,,,,,,1,,,,0.88,0.88,0,0,0,0,-996,-996,-996,0
111108,33085,5,"CUCUMBER, REGULAR",2,0,"M-4062",3,,3,".V",2,2,,,,,,,1,,,,0.88,0.88,0,0,0,0,-996,-996,-996,0
111108,33085,6,"CUCUMBER, REGULAR",2,0,"M-4062",3,,3,".V",2,2,,,,,,,1,,,,0.88,0.88,0,0,0,0,-996,-996,-996,0
111108,33085,7,,1,0,"075450047271",1,,1,".V",1,2,56.7,,2,"OZ",,,1,,,1,1.78,1.78,0,0,0,0,-996,-996,-996,0
111108,33085,8,"WATERMELON, REGULAR",2,0,"M-3308",4,,3,".V",4,2,,,,,,,1,,,,3.88,3.88,0,0,0,0,-996,-996,-996,-996
111109,19233,1,"TALAPIA CLEANED WH",3,0,,0,,3,".V",4,2,,,,,,,1,,,,4.46,4.46,0,0,0,0,-996,-996,-996,-996
111109,19233,2,"BANANA",2,0,"M-4229",4,,3,".V",4,2,1124.9032,,,".v",,,1,2.48,,3,1.46,1.46,0,0,0,0,-996,-996,-996,-996
111109,19233,3,"TALAPIA CLEANED WH",3,0,,0,,3,".V",4,2,,,,,,,1,,,,4.39,4.39,0,0,0,0,-996,-996,-996,-996
111109,19233,4,"TALAPIA CLEANED WH",3,0,,0,,3,".V",4,2,,,,,,,1,,,,4.65,4.65,0,0,0,0,-996,-996,-996,-996
111109,20266,1,"TOMATO",2,0,"M-3061",4,,3,".V",3,1,1805.2882,,,".v",,,1,3.98,,3,2.75,2.75,0,0,0,0,-996,-996,-996,-996
111109,20266,2,"TOMATILLO",2,0,"M-5002",4,,3,".V",3,1,907.18,,,".v",,,1,2,15,3,0.99,0.99,0,0,0,0,-996,-996,-996,-996
111109,20266,3,"CORN",2,0,"M-3086",4,,3,".V",4,2,,1716,,,,,1,,12,,2.97,2.97,0,0,0,0,-996,-996,-996,-996
111109,20267,1,"BANANA",2,0,"M-4229",3,,3,".V",2,2,889.0364,,,".v",,,1,1.96,,3,1.94,1.94,0,0,0,0,-996,-996,-996,0
111109,20267,2,"NECTARINE",2,0,"M-3437",4,,3,".V",3,1,1710.0343,,,".v",,,1,3.77,8,3,1.87,1.87,0,0,0,0,-996,-996,-996,-996
111109,20267,3,"SERRANO  PEPPER",2,0,"M-4709",4,,3,".V",4,2,961.6108,,,".v",,,1,2.12,40,3,2.95,2.95,0,0,0,0,-996,-996,-996,-996
111109,20268,1,"ITEM01",3,0,,0,,0,".V",4,2,,,,,,,1,,,,11,11,0,0,0,0,-996,-996,-996,-996
111109,20269,1,"SERRANO  PEPPER",2,0,"M-4709",3,,3,".V",2,2,376.4797,,,".v",,,1,0.83,20,3,1.15,1.15,0,0,0,0,-996,-996,-996,0
111109,20269,2,"CILANTRO (CHINESE PARSLEY/CORIANDER)",2,0,"M-4889",3,,3,".V",2,2,,306,,,,,1,,3,,0.99,0.99,0,0,0,0,-996,-996,-996,0
111109,20269,3,"ICEBERG LETTUCE",2,0,"M-4634",3,,3,".V",2,2,,,,,,,1,,,,0.79,0.79,0,0,0,0,-996,-996,-996,0
111109,20269,4,,1,0,"072092024240",1,,1,".V",1,2,198.45,,3.5,"OZ",,,2,,,1,3.58,3.58,0,0,0,0,-996,-996,-996,0
111109,20269,5,"CORONA EXTRA BEER",3,0,,0,,4,".V",4,2,,,,,30,,1,,,,20.99,20.99,0,0,0,0,-996,-996,-996,-996
111109,20269,6,"TOMATILLO",2,0,"M-5002",4,,3,".V",4,2,902.6441,,,".v",,,1,1.99,,3,0.99,0.99,0,0,0,0,-996,-996,-996,-996
111109,20269,7,"NG HUARCHES",3,0,,0,,4,".V",4,2,,,12,"COUNT",,,2,,,3,3.98,3.98,0,0,0,0,-996,-996,-996,-996
111109,20269,8,"CHEESE COTIJA",3,0,,0,,4,".V",4,2,,,,,,,1,,,,5.94,5.94,0,0,0,0,-996,-996,-996,-996
111109,20269,9,,1,0,"052100371603",1,,1,".V",1,2,772.8,,28,"OZ",27.6,,1,,,1,3.79,3.79,0,0,0,0,-996,-996,-996,0
111109,20269,10,,1,0,"074562002024",1,,1,".V",1,2,453,,15,"OZ",30.2,,1,,,1,1.99,1.99,0,0,0,0,-996,-996,-996,0
111109,20269,11,"NG YELLOW CORN TORTI",3,0,,0,,3,".V",4,2,,,,,,,2,,,,9.38,9.38,0,0,0,0,-996,-996,-996,-996
111109,20269,12,,1,0,"041380858041",1,,1,".V",1,2,2880,,160,"OZ",18,,1,,,1,6.49,6.49,0,0,0,0,-996,-996,-996,0
111109,20270,1,"STRAWBERRIES, PINT",2,0,"M-4246",4,,3,"780353784030",1,2,1020.6,,1,"PINT",,,3,,,1,3,3,0,0,0,0,-996,-996,-996,0
111109,20270,2,,1,0,"076150232165",1,,1,".V",1,2,233.8875,,8.25,"OZ",,,1,,,1,1,1,0,0,0,0,-996,-996,-996,0
111109,20270,3,"FARMER JOHN - CHOPPEDHAM/#002",3,0,,0,,3,".V",4,2,141.75,,5,"OZ",,,1,,,3,1,1,0,0,0,0,-996,-996,-996,-996
111109,20270,4,,1,0,"044774115065",1,,1,".V",1,2,249.48,,8.8,"OZ",,,1,,,1,1,1,0,0,0,0,-996,-996,-996,0
111109,20270,5,"MISC. NON TAXABLE FOOD AND NO",3,0,,0,,6,".V",4,2,,,,,,,2,,,,2,2,0,0,0,0,-996,-996,-996,-996
111109,20271,1,"F&E CHOC MLK",3,0,,0,,3,".V",4,2,1996.8,,64,"OZ",31.2,,1,,,3,2.99,2.99,0,0,0,0,-996,-996,-996,-996
111109,20271,2,"BELL PEPPER",2,0,"M-4679",4,,3,".V",4,2,,328,,,,,1,,2,,1.28,1.28,0,0,0,0,-996,-996,-996,-996
111110,31393,1,,1,0,"041000003325",1,,1,".V",1,2,119.07,,4.2,"OZ",,,1,,,1,1.28,1.28,0,0,0,0,-996,-996,-996,0
111110,31393,2,,1,0,"041000003325",1,,1,".V",1,2,119.07,,4.2,"OZ",,,1,,,1,1.28,1.28,0,0,0,0,-996,-996,-996,0
111110,31393,3,,1,0,"761720987490",1,,1,".V",1,2,1088,,40,"OZ",27.2,,1,,,1,3.48,3.48,0,0,0,0,-996,-996,-996,0
111110,31393,4,,1,0,"044300125209",1,,1,".V",1,2,320,,10,"OZ",32,,1,,,1,2.16,2.16,0,0,0,0,-996,-996,-996,0
111110,31393,5,,1,0,"054400000092",1,,1,".V",1,2,141.75,,5,"OZ",,,1,,,1,2.5,2.5,0,0,0,0,-996,-996,-996,0
111110,31393,6,,1,0,"078742351865",1,,3,".V",1,2,3904,,128,"OZ",30.5,,1,,,1,3.38,3.38,0,0,0,0,-996,-996,-996,0
111110,32435,1,,1,0,"064144043064",1,,1,".V",1,3,425.25,,15,"OZ",,,1,,,1,-996,-996,-996,,0,1,,0.9,4,0
111110,32435,2,,1,0,"041331124225",1,,1,".V",1,3,439.425,,15.5,"OZ",,,1,,,1,-996,-996,-996,,0,1,,1.9,4,0
