"hhnum","hhwgt","hhwgt1","hhwgt2","hhwgt3","hhwgt4","hhwgt5","hhwgt6","hhwgt7","hhwgt8","hhwgt9","hhwgt10","hhwgt11","hhwgt12","hhwgt13","hhwgt14","hhwgt15","hhwgt16","hhwgt17","hhwgt18","hhwgt19","hhwgt20","hhwgt21","hhwgt22","hhwgt23","hhwgt24","hhwgt25","hhwgt26","hhwgt27","hhwgt28","hhwgt29","hhwgt30","hhwgt31","hhwgt32","hhwgt33","hhwgt34","hhwgt35","hhwgt36","hhwgt37","hhwgt38","hhwgt39","hhwgt40","hhwgt41","hhwgt42","hhwgt43","hhwgt44","hhwgt45","hhwgt46","hhwgt47","hhwgt48","hhwgt49","hhwgt50","hhwgt51","hhwgt52","hhwgt53","hhwgt54","hhwgt55","hhwgt56","hhwgt57","tspsu","tsstrata"
110089,44503.4982761585,45235.516770872,43762.198144008,43768.2686789218,45244.6933730279,42883.6590709348,46505.8403415187,0,90053.5562909126,44321.4010647619,44798.0204525934,45252.9436546049,43848.2834810405,43558.0306720509,45464.0457218983,44622.4298964584,44402.5324488783,44357.2260217177,44428.9571500393,43682.5778324056,45313.1369263201,43595.186248442,43473.8799424817,46704.3222452588,44424.8113011448,44613.6311328419,45072.8988549414,43932.2701157968,44357.086499083,44547.8315507578,43783.1829731556,45331.2483001107,43388.5475564678,45819.5748467557,44188.7271195135,44642.061877737,44391.6747121021,44614.5047557341,44725.899417394,44265.6237152729,44448.0548950348,44754.6605558534,44473.9730039574,44529.1224396791,44392.2717450239,44466.9801437893,44519.3312849913,44422.5932964482,44317.6123506599,44662.6775996599,44929.9705141525,44053.2353515944,45391.7692234703,43652.9046304568,45859.0583705043,43287.9480168769,43743.9423538447,45046.5165455322,43,12
110091,2561.99769488005,2585.22037604928,2538.24936766888,2563.26482789035,2527.51210409491,2581.02427112605,2556.19831890179,2545.9139134329,2580.61277282382,2540.9850888933,2593.49599751349,2478.15064675952,2655.28868709957,0,5142.73281587508,2601.5874665684,2520.69279847119,2516.05310347747,2598.87711067703,2611.82677361908,2509.5957474437,2587.5622600107,2551.72655490668,2552.41910845835,2495.564982339,2624.21649102611,2547.71165022513,2566.00248661834,2527.3411237923,2598.86214804567,2494.12258097299,2645.91614057124,2528.95511200553,2606.35516131555,2527.37962282158,2596.44233177102,2425.89483640468,2685.04317295102,2544.90628693295,2579.59062481256,2528.25900584318,2563.32971468845,2570.49134507576,2575.50329230448,2547.38079489336,2570.24600393174,2570.92240461929,2565.55113829479,2594.73133274906,2538.00708240807,2642.5176246055,2484.68975739158,2568.17289044481,2548.74689272279,2574.49258998045,2535.06214746566,2523.19873532187,2606.335562518,9,4
110094,11536.2735294047,11580.3446890083,11504.0721941476,11101.3846584404,11985.2891572417,11311.5941015588,11779.4776303316,11650.6843319972,11418.9866794847,11501.4573761805,11546.9695375107,11719.5663013543,11365.3752889754,11512.5001751316,11564.6774384456,11602.0515866599,11481.3549573963,11835.4710773234,11264.6866448487,11414.7506840639,11666.5991438165,11709.3101450768,11342.780693928,11547.275327612,11578.6639493673,11485.8078642536,11598.1567760553,11469.4438451016,11801.1873218957,11273.3598319418,11312.7715860418,11805.0738549417,11451.1710357387,11635.8550080284,11399.1203293663,11677.2371272924,11757.4472156071,11313.6973533462,11433.3697623599,11643.7643819979,11622.7872518709,11360.192545251,11642.2467298777,11563.2402628748,11519.8326156556,11443.7920549329,11562.8028935813,11536.2722166351,11346.6534527001,11710.1649637984,11528.0928961189,11556.0157189661,0,22807.5161902796,11897.1911327002,11191.4431994418,11431.4175715163,11641.4317577146,34,23
110096,25387.2730378172,21274.9483376681,27767.2983003735,25287.7466317379,25521.9646015006,26032.8793295436,24730.2741229799,24336.2004009369,26306.0792282419,25905.3514059173,24964.5935363527,24745.4980621369,26116.3673726237,24554.1877638101,26009.6019518667,24843.2472509932,25962.8472224119,25161.991010173,25523.8261028996,23202.7613806973,28676.7067748721,23931.4331897509,27516.8732212104,25038.6561184273,25519.6297280351,25338.6326381163,25624.3147071929,25377.4893951418,28591.5684731221,24639.3940509505,25560.1233042442,25207.7788152114,25277.2425659431,25635.2334326311,26255.7713822345,24560.0628557657,25286.1122520814,25635.5477313487,0,47903.8987691271,26003.0067185679,25579.7894818979,25151.1885765794,25241.7440971471,25180.9842078107,25107.1001851222,25258.1410901959,25625.7264488872,25019.7595006678,25745.2255027568,25128.2617163838,25772.8403639586,25312.3745362358,25432.6589603382,25180.2761573925,25632.4432100449,29998.1398674969,22101.7090356307,36,16
110098,26170.1905550238,26557.0490265453,25766.326485744,25682.5186341287,26666.2465727551,25297.2597100856,27215.7290680904,26038.8016957193,26347.0108363236,26035.3415473111,26367.2856385818,26499.0465671388,25883.7696327904,25622.3233336623,26726.3515910811,26364.4579181368,25975.5355008428,26075.6899958578,26132.7378065494,25699.4634890932,26634.5371176846,25552.866582949,25573.2100933562,27524.1045512736,26130.3376103322,26231.0473830188,26493.3613535435,25840.7468748645,26315.1205665199,25995.0089268312,0,53343.5372928554,25623.722023775,26850.5289332519,25804.1960297266,26535.6858431368,26089.5009492773,26252.7540566543,26161.70561618,26183.753932133,26140.5487045636,26316.9700364639,26152.6797667601,26185.1100947549,26104.6357824451,26148.5676530839,26178.7022002216,26122.4662070928,26005.9932600908,26319.7218056099,26451.2756304514,25869.6428785253,26900.7930759188,25454.513250834,26829.5249001714,25557.4769673518,25722.6712578356,26490.3688857709,51,24
110100,11711.2560315863,12171.1516816933,11238.1335895368,11439.8216631688,11953.1334753577,11533.8105260995,11961.0943395112,11819.5862897196,11611.4756276806,12027.8871686791,11347.1664119874,12573.4012629746,9958.12380860853,11322.2801706978,12074.4679275208,11411.1822145713,12030.7260148928,11213.7532151544,12637.5350946213,11246.3825015238,12194.3074909201,11086.9637246705,12107.0904073286,12031.4571677473,11064.1151957667,12398.9029335627,11747.5737767394,11657.6980665195,11528.3594274912,11921.7883912906,11765.0288136608,11656.5554683834,11877.1970981836,11569.8929700115,12109.8809582476,11335.6963179634,12179.1507896676,11312.1111537478,23791.0834512246,0,12219.3714548675,11860.7885685901,11677.4891332912,11617.6205350002,11727.5926972563,11443.6533575696,11579.9852039566,11602.0554843059,11348.8217174671,12064.5290083275,11611.9238265703,11664.1592251305,11834.0405217141,11577.9040324717,10697.7136374721,12415.3243837149,13268.2139468493,10526.129495908,10,16
110102,1621.70282849018,1636.59481562576,1623.10898284607,1596.48637743228,1658.23586731094,1651.29003708844,1592.96577774765,1623.01808508381,1591.99387734087,1587.32475474841,1652.59405359134,1590.08718271829,1653.55188799909,1635.12091034905,1610.14041560955,1573.96609978413,1669.28215007175,1600.56576289565,1643.5013553705,1569.03128482035,1678.95965455675,1573.66822496949,1698.1410522782,1593.75446452319,1535.80912896766,1710.30102401849,1640.6542373671,1602.30775236709,1602.3898657684,1647.98850908535,1623.48803914938,1619.77721227552,1732.31879831913,1517.87454502859,1697.71476499862,1546.66046110274,1652.38578274407,1596.57392872709,0,3125.59090719606,1683.07164534843,1634.73288129702,1614.15787225263,1616.9146468084,1629.74383483762,1581.6557489336,1608.24929316221,1609.45237443963,1605.53368042269,1636.47208237171,1575.19217418514,1671.77296745324,1592.64062430631,1647.17320652495,1563.19377850225,1641.88287016362,1816.01333379278,1475.46875732504,36,16
110110,6021.05946025279,12876.9414918226,0,5943.14642485622,6219.09771945629,5719.49064615608,6533.68597736913,6200.72851108749,5830.09124259678,5743.32808220844,6332.87086692973,5891.43684337694,6149.32486704595,6222.64267357016,5840.27227137734,5970.30784595739,6070.33000939637,5861.67032174382,6181.80032464777,6095.40126036718,5946.99885068721,6116.73594309793,5788.05804236537,6162.86753430435,5876.38525560846,6155.30048700171,5985.23714085983,6054.78654334953,6020.62604364068,6031.01513474912,5803.94650948493,6241.71315738592,6132.73320945486,5916.59534766619,6027.02680818597,6012.44417216204,5943.81907862928,6072.56769571888,5980.9833601085,6071.58967278949,5975.71318140782,6009.09332159026,6020.47084352086,6077.72738699055,6057.62985861094,5999.90912936325,6050.23571983757,5968.04476644534,6131.42657126397,5880.83863358917,6171.29916877606,5879.03657854342,5780.95979338972,6247.60263918394,7930.07125652907,4960.73075669717,5840.79378347177,6201.82082304633,16,10
110115,2191.52484326687,2031.05720415545,2330.6356461929,2199.11190215835,2186.86993162513,2317.74583841645,2098.42176957819,2179.87902537452,2193.81189960229,2261.29162245045,2139.68981066893,2084.94538517515,2304.37608973615,2128.26155713207,2238.0008610608,2135.74042357338,2244.93721585727,2110.56673081129,2274.72825417973,4606.31936884933,0,2162.48945192791,2271.4039910158,2146.04942673675,2057.76405891622,2344.40749424417,2227.30315406552,2157.07279625461,2061.72021011704,2338.08789727566,2209.89218818381,2168.84790963514,2224.4268947703,2135.33256821389,2306.45839600288,2079.53894275216,2147.11158754691,2252.00837209933,2272.68806041723,2112.224751298,2291.00261966353,2204.33382132086,2164.29717456629,2177.19521953719,2210.86397581641,2129.06297328475,2184.8999266606,2176.00890736558,2266.14143422058,2120.88761483483,2150.24050855307,2242.27604654591,2185.41576554512,2195.55539538666,2060.82524275371,2253.0759973804,2612.52066978245,1917.65070291909,30,17
110118,4631.00845374442,4768.680007824,4496.60002226351,4487.60566454729,4736.39773763198,4510.03826776181,4715.47003961252,9046.83563451084,0,4623.8151563384,4620.14558953388,4688.33871203243,4582.16550548873,4601.83842994377,4673.44709667749,4507.84965368576,4765.96049730689,4710.799890091,4565.76160646277,4516.32399146807,4750.27101079476,4446.60081837436,4912.46353576601,4561.93627744705,4691.68798105135,4578.13750864059,4628.33737374515,4637.7692559498,4560.05809185838,4713.08212203632,4628.04327830361,4633.98740204003,4561.41873499979,4697.13441421716,4846.90895548246,4436.89303115633,4778.91616438459,4520.74022397318,4874.53360546069,4403.18537494723,4803.39803739894,4695.4723903359,4556.4403770332,4630.81181100516,4618.61458293559,4520.76675649947,4591.67139534802,4628.42030905099,4506.04116338579,4759.10575238442,4430.72511060789,4841.76656074948,4589.84370782535,4671.91262049325,4506.70337723328,4740.71990255969,5497.76020247597,4010.93971040464,49,12
110121,48539.1219128535,48888.0555775459,48103.6629872441,47514.0699049654,49608.8547556644,47175.8539228484,50186.4895867706,48430.4764787603,48721.6330636156,48441.3227782124,48748.4212545796,49457.3612235378,47774.418750218,47629.2713147389,49466.9934985179,48540.9856704515,48899.3947345697,48760.4468467543,48126.7568835777,47864.0484217695,49186.9771011371,47575.6848965495,47085.3898312034,51372.4647475586,48133.2533552166,48961.7638972444,49289.9741029544,47780.2722790842,48856.7240142916,48163.2796028354,47459.8206651887,49681.2311322184,0,87120.1666610742,48021.246087617,49049.051751168,49632.3679138282,48241.5440945362,48746.1409994716,48377.5236677404,48346.2214220412,48836.7555890395,48476.4865689413,48631.3773810914,48380.9311376434,48575.3267595068,48544.9370206468,48497.7747607096,48525.69439294,48532.4559741679,49533.5982109352,47480.8186180094,49143.2552427772,47943.2934984261,51744.5537187372,45850.9979734693,46968.6709853884,49863.7068095085,29,22
110122,76895.7552367111,147213.195193164,0,78634.1608901414,75727.7921601614,77580.3082522191,77560.3144069748,81023.3432333234,72730.1650857121,80221.0304468054,73426.11520368,75509.7136002397,78331.1659157691,74463.1205015128,78846.6782967332,74532.1646322811,79703.6746146949,76203.9998562702,77324.1949254101,76602.4085233747,76990.4099198101,79071.0369681106,70686.7882506722,80407.8827116993,76111.0305058307,78333.4300712938,76890.8767365624,76656.7964258064,75913.3237210155,77662.9179014671,80635.1110464242,72544.1650375327,70585.6448431752,84271.2239822054,76872.8158979464,77015.5015648413,80831.2825554282,73467.2766270916,78384.0820837629,75790.2006768226,77840.2719671418,76702.8190261046,75810.1106185677,75022.200557199,76992.7836751406,82400.5301385573,76035.296395111,75405.9812276676,77105.0974617769,76575.2940548429,73359.1672550617,80474.3904975695,80353.7836364667,73588.543651404,72567.9327510989,78668.1815796575,76573.4989520689,76458.4511033122,16,10
110123,45776.6308348635,44804.9411131985,46798.3737067148,44545.1463222146,47417.8636949865,45509.0629343692,45869.6659377321,46393.4616844315,44990.8158382639,44597.7532746758,47511.1567432703,45144.1681414003,46217.7370409363,46662.3981819561,45177.6737634689,53717.6817614976,42618.3507146008,47172.8301171011,44433.1661697993,45741.8168453122,45788.4581884576,45735.4566553259,45409.0735398164,46460.6286404831,46089.1373831036,45513.64544344,45835.984864437,45691.1850362149,45672.9013209364,45913.5768706433,44908.1759146391,46678.4458367146,45875.1399766891,45597.5079465726,45477.7630265311,46157.8174299863,46806.4882083619,44875.2212886975,45658.0719757787,45851.8525056702,45409.5076455774,45748.1748448859,45814.9815841462,45659.3504754793,45855.0018287459,46096.7871565139,45689.6773884335,45975.9927191376,45117.0981455936,46426.1342851002,45452.7839195214,46038.2704855553,47044.4551827555,44640.1560054435,0,94762.9158941777,45527.3535014194,45965.9304121157,46,6
110130,1220.40265449905,1233.55408131339,1207.38884034706,1212.87438955839,1232.8628375743,1247.89601124394,1192.1544783658,1234.36479357837,1211.37032694838,1235.76369873834,1198.62157430101,1189.29757243317,1255.47609025578,1221.30090790213,1209.38891144685,1210.44826738918,1230.69469709287,1203.58391800552,1229.61724647634,1232.34526024065,1208.76990923139,1192.55357262972,1280.18362589158,1189.78367364833,1220.68637056834,1218.30090691985,2470.6496270377,0,1226.39118174119,1212.00220356423,1221.82414375444,1223.17158034923,1211.97363857835,1234.60198155494,1229.57910698105,1213.52062041482,1211.98669842362,1229.65321226713,1241.91553270903,1204.94316120927,1189.07547870016,1210.64564342017,1225.19051096215,1206.31775990073,1192.34976306061,1326.55571428702,1204.40642585966,1223.87833617032,1285.16190508316,1181.68188838261,1158.25975536472,1282.67784503934,1191.76804397507,1242.23500512919,1223.2319376752,1206.73530022331,1244.54677739403,1203.65372377684,21,7
110160,10393.7103127586,10532.0530027641,10262.5700187686,10112.6082683204,10671.4758577512,10067.8487822272,10771.5430249373,10233.6548082782,10585.8087041671,10582.13624157,10232.094444968,10533.2151668206,10291.4094903515,10248.3902319986,10537.594968759,10676.9639480409,10169.9929576438,10610.2911063127,10188.534514093,10130.273705699,10668.4420363829,10850.1497688082,9455.91734554507,10828.9639553384,10375.5683014066,10392.2061510021,10506.2274535286,10281.6997595288,10740.0744429382,10060.188312853,20104.8328433433,0,10455.2571797795,10352.4742444031,9912.02197562538,10893.0877377426,10583.1565220336,10221.6761311586,10297.4908744172,10499.0890516669,10417.0103172364,10491.5569998514,10491.3652436728,10415.9545548276,10378.5577756979,10305.0091780911,10390.6459030814,10249.4985891771,9911.34170905081,10884.0753535469,10341.7589816956,10447.8708348662,10457.7738920225,10321.8846199183,9118.77321078803,11076.6967736509,10316.1219858527,10485.7005204598,45,24
