"eventid","hhnum","whogotpnum","whogot_flag","athome","schoolmeal_flag","date","date_flag","startmon","daynum","daynum_flag","placeid","placecateg","placecateg_ers","placetype","placeedit_type","placeedit_filltype","chain","placeedit_spaces","placeedit_case","placeedit_name","placeclean_flag","placedist_s","placedist_d","placetime_d","placedist_w","placetime_w","placesnap","placesnaptype","free","free_flag2","totalpaid","totalpaid_flag","tipamt","tipamt_flag","receiptreportedph","receiptobserved","couponsreported","loyaltycard","paytypenum","cash","check","creditcard","debitcard","ebt_snap","ebt_tanf","giftcard","schoollunchcard","paytype_flag","iteminfotype","breakfast","lunch","dinner_supper","snack_drink","multmeals","meals_flag","atepnum1","atepnum2","atepnum3","atepnum4","atepnum5","atepnum6","atepnum7","atepnum8","atepnum9","atepnum10","atepnum11","atepnum12","atepnum13","atepnum14","numhhpeople","numotherpeople","booktype","bookpnum","whogotate","bookownergot","bookownerate","bookownerate_flag","startdate_flag","practice_flag","capture_flag","frommemory"
30244,113463,1,0,0,0,8/17/2012,0,8,3,0,-996,3,,328,,,0,,,,-996,-996,-996,-996,-996,-996,0,".V",1,0,0,0,,0,0,-996,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,0,5,0,0,0,1,0,0,1,0,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Primary",1,1,1,1,0,0,0,0,0
30247,113463,1,0,0,0,8/18/2012,0,8,4,0,-996,3,,328,,,0,,,,-996,-996,-996,-996,-996,-996,0,".V",0,0,0.65,0,,0,,-996,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Primary",1,1,1,1,0,0,0,0,0
30256,113463,1,0,0,0,8/19/2012,0,8,5,0,-996,3,,328,,,0,,,,-996,-996,-996,-996,-996,-996,0,".V",1,0,0,0,,0,0,-996,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,0,5,0,0,0,1,0,0,1,0,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Primary",1,1,1,1,0,0,0,0,0
30260,113463,1,0,0,0,8/20/2012,0,8,6,0,-996,3,,328,,,0,,,,-996,-996,-996,-996,-996,-996,0,".V",0,0,0.9,0,,0,0,-996,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Primary",1,1,1,1,0,0,0,0,0
30264,113463,1,0,0,0,8/21/2012,0,8,7,0,-996,3,,328,,,0,,,,-996,-996,-996,-996,-996,-996,0,".V",0,0,0.9,0,,0,0,-996,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Primary",1,1,1,1,0,0,0,0,0
61762,113479,1,0,0,0,5/10/2012,0,5,1,0,-996,3,,328,,,0,,,,-996,-996,-996,-996,-996,-996,0,".V",1,0,0,0,,0,-996,0,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,0,5,0,0,0,1,0,0,1,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,,"Primary",1,1,1,1,0,0,0,1,0
61763,113479,1,0,0,0,5/11/2012,0,5,2,0,-996,3,,328,,,0,,,,-996,-996,-996,-996,-996,-996,0,".V",1,0,0,0,,0,-996,0,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,0,5,0,0,0,1,0,0,1,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,,"Primary",1,1,1,1,0,0,0,1,0
61769,113479,1,0,0,0,5/14/2012,0,5,5,0,-996,3,,328,,,0,,,,-996,-996,-996,-996,-996,-996,0,".V",1,0,0,0,,0,-996,0,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,0,5,0,0,0,1,0,0,1,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Primary",1,1,1,1,0,0,0,1,0
61774,113479,1,0,0,0,5/16/2012,0,5,7,0,-996,3,,328,,,0,,,,-996,-996,-996,-996,-996,-996,0,".V",1,0,0,0,,0,-996,0,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,0,5,0,0,0,1,0,0,1,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,,"Primary",1,1,1,1,0,0,0,1,0
8391,113499,2,0,0,0,5/15/2012,0,5,4,0,-996,3,,328,,,0,,,,-996,-996,-996,-996,-996,-996,0,".V",1,0,0,0,,0,0,-996,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,0,5,1,0,0,0,0,0,0,1,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Adult",2,1,1,1,0,0,0,0,0
8396,113499,2,0,0,0,5/14/2012,0,5,3,0,-996,3,,328,,,0,,,,-996,-996,-996,-996,-996,-996,0,".V",1,0,0,0,,0,0,-996,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,0,5,0,0,0,1,0,0,0,1,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Adult",2,1,1,1,0,0,0,0,0
18216,113505,1,0,0,0,7/2/2012,0,6,3,0,-996,3,,328,,,0,,,,-996,-996,-996,-996,-996,-996,0,".V",1,0,0,0,0,0,0,-996,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,0,5,0,0,0,1,0,0,1,0,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Primary",1,1,1,1,0,0,0,0,0
18237,113505,1,0,0,0,7/5/2012,0,6,6,0,-996,3,,328,,,0,,,,-996,-996,-996,-996,-996,-996,0,".V",1,0,0,0,0,0,0,-996,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,0,5,0,0,0,1,0,0,1,0,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Primary",1,1,1,1,0,0,0,0,0
18238,113505,1,0,0,0,7/6/2012,0,6,7,0,-996,3,,328,,,0,,,,-996,-996,-996,-996,-996,-996,0,".V",1,0,0,0,0,0,0,-996,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,0,5,0,0,0,1,0,0,1,0,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Primary",1,1,1,1,0,0,0,0,0
45140,113650,1,0,0,0,10/10/2012,0,10,2,0,-996,3,,328,,,0,,,,-996,-996,-996,-996,-996,-996,0,".V",1,0,0,0,,0,0,-996,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,0,5,0,0,1,0,0,0,1,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Primary",1,1,1,1,0,0,0,0,0
45153,113650,1,0,0,0,10/15/2012,0,10,7,0,-996,3,,328,,,0,,,,-996,-996,-996,-996,-996,-996,0,".V",1,0,0,0,,0,0,-996,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,0,5,1,0,0,0,0,0,1,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Primary",1,1,1,1,0,0,0,0,0
45164,113650,2,0,0,0,10/13/2012,0,10,5,0,-996,3,,328,,,0,,,,-996,-996,-996,-996,-996,-996,0,".V",1,0,0,0,,0,0,-996,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,3,6,,,,,0,0,0,1,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,,"Adult",2,1,1,1,0,0,0,0,0
45166,113650,2,0,0,0,10/14/2012,0,10,6,0,-996,3,,328,,,0,,,,-996,-996,-996,-996,-996,-996,0,".V",1,0,0,0,,0,0,-996,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,3,6,,,,,0,0,0,1,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,,"Adult",2,1,1,1,0,0,0,0,0
44516,113705,4,0,0,0,10/11/2012,0,10,1,0,-996,3,,328,,,0,,,,-996,-996,-996,-996,-996,-996,0,".V",1,0,0,0,,0,0,-996,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,3,6,,,,,0,0,0,0,0,1,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,,"Adult",4,1,1,1,0,0,0,0,0
26537,113709,2,0,0,0,8/8/2012,0,8,1,0,-996,3,,328,,,0,,,,-996,-996,-996,-996,-996,-996,0,".V",1,0,0,0,,0,0,-996,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,0,5,1,0,0,0,0,0,0,1,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Adult",2,1,1,1,0,0,0,0,0
26538,113709,2,0,0,0,8/9/2012,0,8,2,0,-996,3,,328,,,0,,,,-996,-996,-996,-996,-996,-996,0,".V",0,0,6.5,0,,0,0,-996,0,0,1,0,0,0,0,0,0,0,1,4,1,0,1,0,0,0,0,0,1,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Adult",2,1,1,1,0,0,0,0,0
14344,113732,3,0,0,0,6/15/2012,0,6,7,0,-996,3,,328,,,0,,,,-996,-996,-996,-996,-996,-996,0,".V",0,0,15,0,,0,0,-996,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,1,1,1,0,1,1,-996,-996,-996,-996,-996,-996,-996,-996,5,0,"Adult",3,1,1,1,0,0,0,0,0
23498,113766,4,0,0,0,5/3/2012,0,5,2,0,-996,3,,328,,,0,,,,-996,-996,-996,-996,-996,-996,0,".V",1,0,0,0,,0,-996,0,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,0,5,0,0,0,1,0,0,0,0,0,1,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Adult",4,1,1,1,0,0,0,1,0
23499,113766,4,0,0,0,5/4/2012,0,5,3,0,-996,3,,328,,,0,,,,-996,-996,-996,-996,-996,-996,0,".V",1,0,0,0,,0,-996,0,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,0,5,0,0,0,1,0,0,0,0,0,1,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Adult",4,1,1,1,0,0,0,1,0
23500,113766,4,0,0,0,5/7/2012,0,5,6,0,-996,3,,328,,,0,,,,-996,-996,-996,-996,-996,-996,0,".V",1,0,0,0,,0,-996,0,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,0,5,0,0,0,1,0,0,0,0,0,1,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,,"Adult",4,1,1,1,0,0,0,1,0
23502,113766,4,0,0,0,5/8/2012,0,5,7,0,-996,3,,328,,,0,,,,-996,-996,-996,-996,-996,-996,0,".V",1,0,0,0,,0,-996,0,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,3,5,0,0,0,1,0,0,0,0,0,1,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,,"Adult",4,1,1,1,0,0,0,1,0
39389,113792,2,0,0,0,9/21/2012,0,9,3,0,-996,3,,328,,,0,,,,-996,-996,-996,-996,-996,-996,0,".V",1,0,1,5,,0,0,-996,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,0,4,0,1,0,0,0,0,0,1,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Adult",2,1,1,1,0,0,0,0,0
11994,113800,1,0,0,0,6/1/2012,0,6,1,0,-996,3,,328,,,0,,,,-996,-996,-996,-996,-996,-996,0,".V",1,0,0,0,0,0,0,-996,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,0,5,1,0,0,0,0,0,1,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Primary",1,1,1,1,0,0,0,0,0
63197,113918,1,0,0,0,8/21/2012,0,8,7,0,-996,3,,328,,,0,,,,-996,-996,-996,-996,-996,-996,0,".V",0,0,3,0,,0,-996,0,0,0,1,1,0,0,0,0,0,0,0,0,3,,,,,0,0,1,0,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,,"Primary",1,1,1,1,0,0,0,1,0
26676,113920,1,0,0,0,8/7/2012,0,8,3,0,-996,3,,328,,,0,,,,-996,-996,-996,-996,-996,-996,0,".V",1,0,0,0,,0,0,-996,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,0,5,0,1,0,0,0,0,1,0,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Primary",1,1,1,1,0,0,0,0,0
26678,113920,1,0,0,0,8/8/2012,0,8,4,0,-996,3,,328,,,0,,,,-996,-996,-996,-996,-996,-996,0,".V",1,0,0,0,,0,0,-996,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,0,5,0,1,0,0,0,0,1,0,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Primary",1,1,1,1,0,0,0,0,0
26680,113920,1,0,0,0,8/9/2012,0,8,5,0,-996,3,,328,,,0,,,,-996,-996,-996,-996,-996,-996,0,".V",1,0,0,0,,0,0,-996,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,0,5,0,1,0,0,0,0,1,0,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Primary",1,1,1,1,0,0,0,0,0
26691,113920,2,0,0,0,8/7/2012,0,8,3,0,-996,3,,328,,,0,,,,-996,-996,-996,-996,-996,-996,0,".V",1,0,0,0,,0,0,-996,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,0,5,0,1,0,0,0,0,0,1,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Adult",2,1,1,1,0,0,0,0,0
26692,113920,2,0,0,0,8/8/2012,0,8,4,0,-996,3,,328,,,0,,,,-996,-996,-996,-996,-996,-996,0,".V",1,0,0,0,,0,0,-996,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,0,5,0,1,0,0,0,0,0,1,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Adult",2,1,1,1,0,0,0,0,0
26695,113920,2,0,0,0,8/9/2012,0,8,5,0,-996,3,,328,,,0,,,,-996,-996,-996,-996,-996,-996,0,".V",1,0,0,0,,0,0,-996,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,0,5,0,1,0,0,0,0,0,1,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Adult",2,1,1,1,0,0,0,0,0
37195,113946,1,0,0,0,9/14/2012,0,9,5,0,-996,3,,328,,,0,,,,-996,-996,-996,-996,-996,-996,0,".V",1,0,0,0,,0,0,-996,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,0,5,0,0,0,1,0,0,1,0,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Primary",1,1,1,1,0,0,0,0,0
37552,113946,2,0,0,0,9/16/2012,0,9,7,0,-996,3,,328,,,0,,,,-996,-996,-996,-996,-996,-996,0,".V",0,0,6,0,0,0,0,-996,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Adult",2,1,1,1,0,0,0,0,1
36925,113951,1,0,0,0,9/13/2012,0,9,1,0,-996,3,,328,,,0,,,,-996,-996,-996,-996,-996,-996,0,".V",1,0,0,0,,0,0,-996,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,0,5,0,0,0,1,0,0,1,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Primary",1,1,1,1,0,0,0,0,0
36927,113951,1,0,0,0,9/14/2012,0,9,2,0,-996,3,,328,,,0,,,,-996,-996,-996,-996,-996,-996,0,".V",1,0,0,0,,0,0,-996,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,0,5,0,0,0,1,0,0,1,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Primary",1,1,1,1,0,0,0,0,0
36928,113951,2,0,0,0,9/13/2012,0,9,1,0,-996,3,,328,,,0,,,,-996,-996,-996,-996,-996,-996,0,".V",1,0,0,0,,0,0,-996,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,0,5,0,0,0,1,0,0,0,1,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Adult",2,1,1,1,0,0,0,0,0
36929,113951,2,0,0,0,9/14/2012,0,9,2,0,-996,3,,328,,,0,,,,-996,-996,-996,-996,-996,-996,0,".V",1,0,0,0,,0,0,-996,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,0,5,0,0,0,1,0,0,0,1,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Adult",2,1,1,1,0,0,0,0,0
37750,113951,1,0,0,0,9/17/2012,0,9,5,0,-996,3,,328,,,0,,,,-996,-996,-996,-996,-996,-996,0,".V",1,0,0,0,,0,0,-996,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,0,5,0,0,0,1,0,0,1,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Primary",1,1,1,1,0,0,0,0,0
37783,113951,2,0,0,0,9/17/2012,0,9,5,0,-996,3,,328,,,0,,,,-996,-996,-996,-996,-996,-996,0,".V",1,0,0,0,,0,0,-996,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,0,5,0,1,0,0,0,0,0,1,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Adult",2,1,1,1,0,0,0,0,0
38474,113951,1,0,0,0,9/18/2012,0,9,6,0,-996,3,,328,,,0,,,,-996,-996,-996,-996,-996,-996,0,".V",1,0,0,0,,0,0,-996,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,0,5,0,0,0,1,0,0,1,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Primary",1,1,1,1,0,0,0,0,0
38481,113951,1,0,0,0,9/19/2012,0,9,7,0,-996,3,,328,,,0,,,,-996,-996,-996,-996,-996,-996,0,".V",1,0,0,0,,0,0,-996,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,0,5,0,0,0,1,0,0,1,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Primary",1,1,1,1,0,0,0,0,0
26362,113952,1,0,0,0,5/30/2012,0,5,1,0,-996,3,,328,,,0,,,,-996,-996,-996,-996,-996,-996,0,".V",1,0,0,0,,0,-996,0,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,0,5,0,0,0,1,0,0,1,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Primary",1,1,1,1,0,0,0,1,0
26364,113952,2,0,0,0,5/31/2012,0,5,2,0,-996,3,,328,,,0,,,,-996,-996,-996,-996,-996,-996,0,".V",0,0,1,0,,0,-996,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Adult",2,1,1,1,0,0,0,1,0
26365,113952,1,0,0,0,6/4/2012,0,5,6,0,-996,3,,328,,,0,,,,-996,-996,-996,-996,-996,-996,0,".V",,0,,0,,0,-996,0,0,0,0,,,,,,,,,0,3,,,,,0,0,1,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,,"Primary",1,1,1,1,0,0,0,1,0
26366,113952,2,0,0,0,6/1/2012,0,5,3,0,-996,3,,328,,,0,,,,-996,-996,-996,-996,-996,-996,0,".V",1,0,0,0,,0,-996,0,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,0,5,1,0,0,0,0,0,0,1,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Adult",2,1,1,1,0,0,0,1,0
26367,113952,2,0,0,0,6/4/2012,0,5,6,0,-996,3,,328,,,0,,,,-996,-996,-996,-996,-996,-996,0,".V",1,0,0,0,,0,-996,0,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,0,6,1,0,0,0,0,0,0,1,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Adult",2,1,1,1,0,0,0,1,0
26369,113952,2,0,0,0,6/5/2012,0,5,7,0,-996,3,,328,,,0,,,,-996,-996,-996,-996,-996,-996,0,".V",1,0,0,0,,0,-996,0,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,0,5,1,0,0,0,0,0,0,1,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Adult",2,1,1,1,0,0,0,1,0
21710,113953,1,0,0,0,7/22/2012,0,7,1,0,-996,3,,328,,,0,,,,-996,-996,-996,-996,-996,-996,0,".V",1,0,0,0,,0,0,-996,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,0,5,0,1,0,0,0,0,1,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Primary",1,1,1,1,0,0,0,0,1
23200,113953,1,0,0,0,7/27/2012,0,7,6,0,-996,3,,328,,,0,,,,-996,-996,-996,-996,-996,-996,0,".V",1,0,0,0,0,0,0,-996,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,0,5,0,1,0,0,0,0,1,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Primary",1,1,1,1,0,0,0,0,0
61952,113953,1,0,0,0,7/24/2012,0,7,3,0,-996,3,,328,,,0,,,,-996,-996,-996,-996,-996,-996,0,".V",1,0,0,0,,0,-996,0,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,0,5,,,,,0,0,1,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Primary",1,1,1,1,0,0,0,1,0
61954,113953,1,0,0,0,7/25/2012,0,7,4,0,-996,3,,328,,,0,,,,-996,-996,-996,-996,-996,-996,0,".V",1,0,0,0,,0,-996,0,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,0,5,0,1,0,0,0,0,1,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Primary",1,1,1,1,0,0,0,1,0
35409,113994,1,0,0,0,9/8/2012,0,9,2,0,-996,3,,328,,,0,,,,-996,-996,-996,-996,-996,-996,0,".V",0,0,1.8,0,,0,,-996,0,0,0,,,,,,,,,4,2,,,,,0,0,1,0,0,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,,"Primary",1,1,1,1,0,0,0,0,0
35985,113994,1,0,0,0,9/10/2012,0,9,4,0,-996,3,,328,,,0,,,,-996,-996,-996,-996,-996,-996,0,".V",0,0,3.5,0,0,0,1,-996,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Primary",1,1,1,1,0,0,0,0,0
35988,113994,1,0,0,0,9/11/2012,0,9,5,0,-996,3,,328,,,0,,,,-996,-996,-996,-996,-996,-996,0,".V",0,0,3.5,0,,0,1,-996,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Primary",1,1,1,1,0,0,0,0,0
60237,113994,1,0,0,0,9/7/2012,0,9,1,0,-996,3,,328,,,0,,,,-996,-996,-996,-996,-996,-996,0,".V",0,0,10,0,,0,-996,0,0,0,1,0,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Primary",1,1,1,1,0,0,1,1,0
60260,113994,1,0,0,0,9/12/2012,0,9,6,0,-996,3,,328,,,0,,,,-996,-996,-996,-996,-996,-996,0,".V",0,0,3.5,0,,0,-996,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,,"Primary",1,1,1,1,0,0,0,1,0
60265,113994,1,0,0,0,9/13/2012,0,9,7,0,-996,3,,328,,,0,,,,-996,-996,-996,-996,-996,-996,0,".V",0,0,3.5,0,,0,-996,0,0,0,0,,,,,,,,,4,1,0,1,0,0,0,0,1,0,0,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,,"Primary",1,1,1,1,0,0,0,1,0
18124,114034,1,0,0,0,7/5/2012,0,7,2,0,-996,3,,328,,,0,,,,-996,-996,-996,-996,-996,-996,0,".V",0,0,1.97,5,,0,,-996,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Primary",1,1,1,1,0,0,0,0,0
25762,114089,1,0,0,0,8/5/2012,0,8,1,0,-996,3,,328,,,0,,,,-996,-996,-996,-996,-996,-996,0,".V",1,0,0,0,,0,0,-996,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,0,5,0,0,0,1,0,0,1,0,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Primary",1,1,1,1,0,0,0,0,0
25765,114089,1,0,0,0,8/6/2012,0,8,2,0,-996,3,,328,,,0,,,,-996,-996,-996,-996,-996,-996,0,".V",1,0,0,0,,0,0,-996,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,0,5,0,0,0,1,0,0,1,0,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Primary",1,1,1,1,0,0,0,0,0
27248,114089,1,0,0,0,8/10/2012,0,8,6,0,-996,3,,328,,,0,,,,-996,-996,-996,-996,-996,-996,0,".V",1,0,0,0,0,0,0,-996,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,0,5,0,0,0,1,0,0,1,0,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Primary",1,1,1,1,0,0,0,0,0
27253,114089,1,0,0,0,8/11/2012,0,8,7,0,-996,3,,328,,,0,,,,-996,-996,-996,-996,-996,-996,0,".V",1,0,0,0,0,0,0,-996,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,0,5,0,0,0,1,0,0,1,0,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Primary",1,1,1,1,0,0,0,0,0
65246,114097,2,0,0,0,6/20/2012,0,6,1,0,-996,3,,328,,,0,,,,-996,-996,-996,-996,-996,-996,0,".V",1,0,0,0,,0,-996,0,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,0,6,1,0,0,0,0,0,0,1,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Adult",2,1,1,1,0,0,0,1,0
65247,114097,2,0,0,0,6/21/2012,0,6,2,0,-996,3,,328,,,0,,,,-996,-996,-996,-996,-996,-996,0,".V",1,0,0,0,,0,-996,0,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,0,6,1,0,0,0,0,0,0,1,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Adult",2,1,1,1,0,0,0,1,0
65248,114097,2,0,0,0,6/22/2012,0,6,3,0,-996,3,,328,,,0,,,,-996,-996,-996,-996,-996,-996,0,".V",1,0,0,0,,0,-996,0,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,0,6,1,1,0,0,1,0,0,1,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Adult",2,1,1,1,0,0,0,1,0
65249,114097,2,0,0,0,6/23/2012,0,6,4,0,-996,3,,328,,,0,,,,-996,-996,-996,-996,-996,-996,0,".V",1,0,0,0,,0,-996,0,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,0,6,1,0,0,0,0,0,0,1,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Adult",2,1,1,1,0,0,0,1,0
